time,source,destination,vlan_prio
22.893912,10.0.0.5,10.0.0.1,0
22.894037,10.0.0.5,10.0.0.1,0
22.894195,10.0.0.5,10.0.0.1,0
22.894380,10.0.0.5,10.0.0.1,0
22.894496,10.0.0.5,10.0.0.1,0
22.894606,10.0.0.5,10.0.0.1,0
22.894715,10.0.0.5,10.0.0.1,0
22.894889,10.0.0.5,10.0.0.1,0
22.895049,10.0.0.5,10.0.0.1,0
22.895217,10.0.0.5,10.0.0.1,0
22.895402,10.0.0.5,10.0.0.1,0
22.895580,10.0.0.5,10.0.0.1,0
22.895748,10.0.0.5,10.0.0.1,0
22.895935,10.0.0.5,10.0.0.1,0
22.896096,10.0.0.5,10.0.0.1,0
22.896258,10.0.0.5,10.0.0.1,0
22.896486,10.0.0.5,10.0.0.1,0
22.896645,10.0.0.5,10.0.0.1,0
22.896808,10.0.0.5,10.0.0.1,0
22.896967,10.0.0.5,10.0.0.1,0
22.897175,10.0.0.5,10.0.0.1,0
22.897734,10.0.0.5,10.0.0.1,0
22.897906,10.0.0.5,10.0.0.1,0
22.898069,10.0.0.5,10.0.0.1,0
22.898348,10.0.0.5,10.0.0.1,0
22.898510,10.0.0.5,10.0.0.1,0
22.898669,10.0.0.5,10.0.0.1,0
22.898838,10.0.0.5,10.0.0.1,0
22.898998,10.0.0.5,10.0.0.1,0
22.899162,10.0.0.5,10.0.0.1,0
22.899321,10.0.0.5,10.0.0.1,0
22.899508,10.0.0.5,10.0.0.1,0
22.899669,10.0.0.5,10.0.0.1,0
22.899831,10.0.0.5,10.0.0.1,0
22.899990,10.0.0.5,10.0.0.1,0
22.900149,10.0.0.5,10.0.0.1,0
22.900315,10.0.0.5,10.0.0.1,0
22.900475,10.0.0.5,10.0.0.1,0
22.900634,10.0.0.5,10.0.0.1,0
22.900820,10.0.0.5,10.0.0.1,0
22.901007,10.0.0.5,10.0.0.1,0
22.901166,10.0.0.5,10.0.0.1,0
22.901680,10.0.0.5,10.0.0.1,0
22.901848,10.0.0.5,10.0.0.1,0
22.902008,10.0.0.5,10.0.0.1,0
22.902169,10.0.0.5,10.0.0.1,0
22.902329,10.0.0.5,10.0.0.1,0
22.902489,10.0.0.5,10.0.0.1,0
22.902698,10.0.0.5,10.0.0.1,0
22.902876,10.0.0.5,10.0.0.1,0
22.903038,10.0.0.5,10.0.0.1,0
22.903199,10.0.0.5,10.0.0.1,0
22.903359,10.0.0.5,10.0.0.1,0
22.903521,10.0.0.5,10.0.0.1,0
22.903708,10.0.0.5,10.0.0.1,0
22.903895,10.0.0.5,10.0.0.1,0
22.904057,10.0.0.5,10.0.0.1,0
22.904219,10.0.0.5,10.0.0.1,0
22.904385,10.0.0.5,10.0.0.1,0
22.904549,10.0.0.5,10.0.0.1,0
22.904713,10.0.0.5,10.0.0.1,0
22.904999,10.0.0.5,10.0.0.1,0
22.905703,10.0.0.5,10.0.0.1,0
22.905864,10.0.0.5,10.0.0.1,0
22.906051,10.0.0.5,10.0.0.1,0
22.906234,10.0.0.5,10.0.0.1,0
22.906447,10.0.0.5,10.0.0.1,0
22.906631,10.0.0.5,10.0.0.1,0
22.906815,10.0.0.5,10.0.0.1,0
22.907044,10.0.0.5,10.0.0.1,0
22.907253,10.0.0.5,10.0.0.1,0
22.907430,10.0.0.5,10.0.0.1,0
22.907590,10.0.0.5,10.0.0.1,0
22.907852,10.0.0.5,10.0.0.1,0
22.908343,10.0.0.5,10.0.0.1,0
22.908888,10.0.0.5,10.0.0.1,0
22.909115,10.0.0.5,10.0.0.1,0
22.909275,10.0.0.5,10.0.0.1,0
22.909779,10.0.0.5,10.0.0.1,0
22.909966,10.0.0.5,10.0.0.1,0
22.910128,10.0.0.5,10.0.0.1,0
22.910287,10.0.0.5,10.0.0.1,0
22.910447,10.0.0.5,10.0.0.1,0
22.910604,10.0.0.5,10.0.0.1,0
22.910761,10.0.0.5,10.0.0.1,0
22.910928,10.0.0.5,10.0.0.1,0
22.911086,10.0.0.5,10.0.0.1,0
22.911262,10.0.0.5,10.0.0.1,0
22.911644,10.0.0.5,10.0.0.1,0
22.911840,10.0.0.5,10.0.0.1,0
22.912091,10.0.0.5,10.0.0.1,0
22.912273,10.0.0.5,10.0.0.1,0
22.912452,10.0.0.5,10.0.0.1,0
22.912630,10.0.0.5,10.0.0.1,0
22.912810,10.0.0.5,10.0.0.1,0
22.913006,10.0.0.5,10.0.0.1,0
22.913185,10.0.0.5,10.0.0.1,0
22.925749,10.0.0.5,10.0.0.1,0
22.925942,10.0.0.5,10.0.0.1,0
22.926058,10.0.0.5,10.0.0.1,0
22.926224,10.0.0.5,10.0.0.1,0
22.926339,10.0.0.5,10.0.0.1,0
22.926451,10.0.0.5,10.0.0.1,0
22.926614,10.0.0.5,10.0.0.1,0
22.926726,10.0.0.5,10.0.0.1,0
22.926854,10.0.0.5,10.0.0.1,0
22.927068,10.0.0.5,10.0.0.1,0
22.927238,10.0.0.5,10.0.0.1,0
22.927351,10.0.0.5,10.0.0.1,0
22.927464,10.0.0.5,10.0.0.1,0
22.927623,10.0.0.5,10.0.0.1,0
22.927801,10.0.0.5,10.0.0.1,0
22.928009,10.0.0.5,10.0.0.1,0
22.928269,10.0.0.5,10.0.0.1,0
22.928445,10.0.0.5,10.0.0.1,0
22.928661,10.0.0.5,10.0.0.1,0
22.928887,10.0.0.5,10.0.0.1,0
22.929136,10.0.0.5,10.0.0.1,0
22.929705,10.0.0.5,10.0.0.1,0
22.929935,10.0.0.5,10.0.0.1,0
22.930152,10.0.0.5,10.0.0.1,0
22.930360,10.0.0.5,10.0.0.1,0
22.930574,10.0.0.5,10.0.0.1,0
22.930748,10.0.0.5,10.0.0.1,0
22.930974,10.0.0.5,10.0.0.1,0
22.931199,10.0.0.5,10.0.0.1,0
22.931426,10.0.0.5,10.0.0.1,0
22.931641,10.0.0.5,10.0.0.1,0
22.931885,10.0.0.5,10.0.0.1,0
22.932094,10.0.0.5,10.0.0.1,0
22.932304,10.0.0.5,10.0.0.1,0
22.932789,10.0.0.5,10.0.0.1,0
22.933113,10.0.0.5,10.0.0.1,0
22.933719,10.0.0.5,10.0.0.1,0
22.934606,10.0.0.5,10.0.0.1,0
22.934805,10.0.0.5,10.0.0.1,0
22.934988,10.0.0.5,10.0.0.1,0
22.935147,10.0.0.5,10.0.0.1,0
22.935338,10.0.0.5,10.0.0.1,0
22.935496,10.0.0.5,10.0.0.1,0
22.935655,10.0.0.5,10.0.0.1,0
22.935831,10.0.0.5,10.0.0.1,0
22.935992,10.0.0.5,10.0.0.1,0
22.936150,10.0.0.5,10.0.0.1,0
22.936310,10.0.0.5,10.0.0.1,0
22.936470,10.0.0.5,10.0.0.1,0
22.936629,10.0.0.5,10.0.0.1,0
22.936812,10.0.0.5,10.0.0.1,0
22.936972,10.0.0.5,10.0.0.1,0
22.937132,10.0.0.5,10.0.0.1,0
22.937703,10.0.0.5,10.0.0.1,0
22.937863,10.0.0.5,10.0.0.1,0
22.938042,10.0.0.5,10.0.0.1,0
22.938201,10.0.0.5,10.0.0.1,0
22.938359,10.0.0.5,10.0.0.1,0
22.938520,10.0.0.5,10.0.0.1,0
22.938678,10.0.0.5,10.0.0.1,0
22.938838,10.0.0.5,10.0.0.1,0
22.939010,10.0.0.5,10.0.0.1,0
22.939172,10.0.0.5,10.0.0.1,0
22.939339,10.0.0.5,10.0.0.1,0
22.939523,10.0.0.5,10.0.0.1,0
22.939684,10.0.0.5,10.0.0.1,0
22.939843,10.0.0.5,10.0.0.1,0
22.940019,10.0.0.5,10.0.0.1,0
22.940180,10.0.0.5,10.0.0.1,0
22.940341,10.0.0.5,10.0.0.1,0
22.940504,10.0.0.5,10.0.0.1,0
22.940725,10.0.0.5,10.0.0.1,0
22.940914,10.0.0.5,10.0.0.1,0
22.941080,10.0.0.5,10.0.0.1,0
22.941242,10.0.0.5,10.0.0.1,0
22.946046,10.0.0.5,10.0.0.1,0
22.946158,10.0.0.5,10.0.0.1,0
22.946267,10.0.0.5,10.0.0.1,0
22.946381,10.0.0.5,10.0.0.1,0
22.946491,10.0.0.5,10.0.0.1,0
22.946648,10.0.0.5,10.0.0.1,0
22.946838,10.0.0.5,10.0.0.1,0
22.946999,10.0.0.5,10.0.0.1,0
22.947157,10.0.0.5,10.0.0.1,0
22.947323,10.0.0.5,10.0.0.1,0
22.947482,10.0.0.5,10.0.0.1,0
22.947652,10.0.0.5,10.0.0.1,0
22.947812,10.0.0.5,10.0.0.1,0
22.947992,10.0.0.5,10.0.0.1,0
22.948155,10.0.0.5,10.0.0.1,0
22.948313,10.0.0.5,10.0.0.1,0
22.948782,10.0.0.5,10.0.0.1,0
22.948963,10.0.0.5,10.0.0.1,0
22.949121,10.0.0.5,10.0.0.1,0
22.949280,10.0.0.5,10.0.0.1,0
22.957938,10.0.0.5,10.0.0.1,0
22.958152,10.0.0.5,10.0.0.1,0
22.958356,10.0.0.5,10.0.0.1,0
22.958578,10.0.0.5,10.0.0.1,0
22.958791,10.0.0.5,10.0.0.1,0
22.959033,10.0.0.5,10.0.0.1,0
22.959253,10.0.0.5,10.0.0.1,0
22.959457,10.0.0.5,10.0.0.1,0
22.959731,10.0.0.5,10.0.0.1,0
22.959941,10.0.0.5,10.0.0.1,0
22.960195,10.0.0.5,10.0.0.1,0
22.960446,10.0.0.5,10.0.0.1,0
22.960713,10.0.0.5,10.0.0.1,0
22.961045,10.0.0.5,10.0.0.1,0
22.961721,10.0.0.5,10.0.0.1,0
22.962022,10.0.0.5,10.0.0.1,0
22.962281,10.0.0.5,10.0.0.1,0
22.962535,10.0.0.5,10.0.0.1,0
22.962799,10.0.0.5,10.0.0.1,0
22.963057,10.0.0.5,10.0.0.1,0
22.963311,10.0.0.5,10.0.0.1,0
22.963579,10.0.0.5,10.0.0.1,0
22.963865,10.0.0.5,10.0.0.1,0
22.964134,10.0.0.5,10.0.0.1,0
22.964447,10.0.0.5,10.0.0.1,0
22.964711,10.0.0.5,10.0.0.1,0
22.964961,10.0.0.5,10.0.0.1,0
22.965830,10.0.0.5,10.0.0.1,0
22.974513,10.0.0.5,10.0.0.1,0
22.975718,10.0.0.5,10.0.0.1,0
22.976193,10.0.0.5,10.0.0.1,0
22.976414,10.0.0.5,10.0.0.1,0
22.976677,10.0.0.5,10.0.0.1,0
22.976875,10.0.0.5,10.0.0.1,0
22.977078,10.0.0.5,10.0.0.1,0
22.977750,10.0.0.5,10.0.0.1,0
22.977991,10.0.0.5,10.0.0.1,0
22.978196,10.0.0.5,10.0.0.1,0
22.978397,10.0.0.5,10.0.0.1,0
22.978596,10.0.0.5,10.0.0.1,0
22.978867,10.0.0.5,10.0.0.1,0
22.979129,10.0.0.5,10.0.0.1,0
22.979378,10.0.0.5,10.0.0.1,0
22.979678,10.0.0.5,10.0.0.1,0
22.979931,10.0.0.5,10.0.0.1,0
22.980189,10.0.0.5,10.0.0.1,0
22.980491,10.0.0.5,10.0.0.1,0
22.980791,10.0.0.5,10.0.0.1,0
22.981045,10.0.0.5,10.0.0.1,0
22.983271,10.0.0.5,10.0.0.1,0
22.984587,10.0.0.3,10.0.0.1,5
22.984752,10.0.0.2,10.0.0.1,6
22.984911,10.0.0.4,10.0.0.1,4
22.985073,10.0.0.3,10.0.0.1,5
22.987012,10.0.0.2,10.0.0.1,6
22.987221,10.0.0.5,10.0.0.1,0
22.987519,10.0.0.5,10.0.0.1,0
22.987727,10.0.0.5,10.0.0.1,0
22.987943,10.0.0.5,10.0.0.1,0
22.988187,10.0.0.5,10.0.0.1,0
22.988393,10.0.0.5,10.0.0.1,0
22.988671,10.0.0.5,10.0.0.1,0
22.988988,10.0.0.5,10.0.0.1,0
22.989283,10.0.0.5,10.0.0.1,0
22.989964,10.0.0.5,10.0.0.1,0
22.990222,10.0.0.5,10.0.0.1,0
22.990484,10.0.0.5,10.0.0.1,0
22.990765,10.0.0.5,10.0.0.1,0
22.991066,10.0.0.5,10.0.0.1,0
22.991338,10.0.0.5,10.0.0.1,0
22.991598,10.0.0.5,10.0.0.1,0
22.991872,10.0.0.5,10.0.0.1,0
22.992136,10.0.0.5,10.0.0.1,0
22.992432,10.0.0.5,10.0.0.1,0
22.992687,10.0.0.5,10.0.0.1,0
22.992957,10.0.0.5,10.0.0.1,0
22.993249,10.0.0.5,10.0.0.1,0
22.994057,10.0.0.5,10.0.0.1,0
22.994226,10.0.0.5,10.0.0.1,0
22.994389,10.0.0.5,10.0.0.1,0
22.994555,10.0.0.5,10.0.0.1,0
22.994719,10.0.0.5,10.0.0.1,0
22.994881,10.0.0.5,10.0.0.1,0
22.995063,10.0.0.5,10.0.0.1,0
22.995246,10.0.0.5,10.0.0.1,0
22.995413,10.0.0.5,10.0.0.1,0
22.995581,10.0.0.5,10.0.0.1,0
22.995745,10.0.0.5,10.0.0.1,0
22.995858,10.0.0.5,10.0.0.1,0
22.996052,10.0.0.5,10.0.0.1,0
22.996219,10.0.0.5,10.0.0.1,0
22.996382,10.0.0.5,10.0.0.1,0
22.996550,10.0.0.5,10.0.0.1,0
22.996715,10.0.0.5,10.0.0.1,0
22.996884,10.0.0.5,10.0.0.1,0
22.997053,10.0.0.5,10.0.0.1,0
22.997241,10.0.0.5,10.0.0.1,0
23.000219,10.0.0.5,10.0.0.1,0
23.000333,10.0.0.5,10.0.0.1,0
23.000441,10.0.0.5,10.0.0.1,0
23.000597,10.0.0.5,10.0.0.1,0
23.000753,10.0.0.5,10.0.0.1,0
23.000918,10.0.0.5,10.0.0.1,0
23.001083,10.0.0.5,10.0.0.1,0
23.001240,10.0.0.5,10.0.0.1,0
23.004347,10.0.0.5,10.0.0.1,0
23.004551,10.0.0.5,10.0.0.1,0
23.004751,10.0.0.5,10.0.0.1,0
23.005016,10.0.0.5,10.0.0.1,0
23.005279,10.0.0.5,10.0.0.1,0
23.007479,10.0.0.5,10.0.0.1,0
23.007643,10.0.0.5,10.0.0.1,0
23.007804,10.0.0.5,10.0.0.1,0
23.007965,10.0.0.5,10.0.0.1,0
23.008140,10.0.0.5,10.0.0.1,0
23.008336,10.0.0.5,10.0.0.1,0
23.008513,10.0.0.5,10.0.0.1,0
23.008699,10.0.0.5,10.0.0.1,0
23.008863,10.0.0.5,10.0.0.1,0
23.009045,10.0.0.5,10.0.0.1,0
23.009215,10.0.0.5,10.0.0.1,0
23.009661,10.0.0.5,10.0.0.1,0
23.009825,10.0.0.5,10.0.0.1,0
23.009989,10.0.0.5,10.0.0.1,0
23.010153,10.0.0.5,10.0.0.1,0
23.010328,10.0.0.5,10.0.0.1,0
23.010498,10.0.0.5,10.0.0.1,0
23.010660,10.0.0.5,10.0.0.1,0
23.010824,10.0.0.5,10.0.0.1,0
23.010991,10.0.0.5,10.0.0.1,0
23.011175,10.0.0.5,10.0.0.1,0
23.011349,10.0.0.5,10.0.0.1,0
23.011510,10.0.0.5,10.0.0.1,0
23.011699,10.0.0.5,10.0.0.1,0
23.011929,10.0.0.5,10.0.0.1,0
23.012141,10.0.0.5,10.0.0.1,0
23.012330,10.0.0.5,10.0.0.1,0
23.012512,10.0.0.5,10.0.0.1,0
23.012696,10.0.0.5,10.0.0.1,0
23.012881,10.0.0.5,10.0.0.1,0
23.013068,10.0.0.5,10.0.0.1,0
23.013275,10.0.0.5,10.0.0.1,0
23.014085,10.0.0.4,10.0.0.1,4
23.014272,10.0.0.3,10.0.0.1,5
23.014459,10.0.0.2,10.0.0.1,6
23.014643,10.0.0.4,10.0.0.1,4
23.014840,10.0.0.3,10.0.0.1,5
23.015018,10.0.0.2,10.0.0.1,6
23.015197,10.0.0.4,10.0.0.1,4
23.015415,10.0.0.3,10.0.0.1,5
23.015594,10.0.0.2,10.0.0.1,6
23.015770,10.0.0.4,10.0.0.1,4
23.015948,10.0.0.3,10.0.0.1,5
23.016124,10.0.0.2,10.0.0.1,6
23.016303,10.0.0.4,10.0.0.1,4
23.016493,10.0.0.3,10.0.0.1,5
23.016671,10.0.0.2,10.0.0.1,6
23.016852,10.0.0.4,10.0.0.1,4
23.017036,10.0.0.3,10.0.0.1,5
23.017675,10.0.0.2,10.0.0.1,6
23.021061,10.0.0.5,10.0.0.1,0
23.021195,10.0.0.5,10.0.0.1,0
23.021943,10.0.0.5,10.0.0.1,0
23.022400,10.0.0.5,10.0.0.1,0
23.022645,10.0.0.5,10.0.0.1,0
23.022894,10.0.0.5,10.0.0.1,0
23.023140,10.0.0.5,10.0.0.1,0
23.023384,10.0.0.5,10.0.0.1,0
23.023629,10.0.0.5,10.0.0.1,0
23.023897,10.0.0.5,10.0.0.1,0
23.024192,10.0.0.5,10.0.0.1,0
23.024486,10.0.0.5,10.0.0.1,0
23.024779,10.0.0.5,10.0.0.1,0
23.025073,10.0.0.5,10.0.0.1,0
23.025628,10.0.0.5,10.0.0.1,0
23.025941,10.0.0.4,10.0.0.1,4
23.026111,10.0.0.3,10.0.0.1,5
23.026297,10.0.0.2,10.0.0.1,6
23.026469,10.0.0.3,10.0.0.1,5
23.026642,10.0.0.3,10.0.0.1,5
23.026813,10.0.0.4,10.0.0.1,4
23.026979,10.0.0.3,10.0.0.1,5
23.027141,10.0.0.4,10.0.0.1,4
23.027302,10.0.0.3,10.0.0.1,5
23.027469,10.0.0.4,10.0.0.1,4
23.027653,10.0.0.3,10.0.0.1,5
23.027849,10.0.0.4,10.0.0.1,4
23.028018,10.0.0.3,10.0.0.1,5
23.028178,10.0.0.4,10.0.0.1,4
23.028338,10.0.0.3,10.0.0.1,5
23.028500,10.0.0.3,10.0.0.1,5
23.028666,10.0.0.4,10.0.0.1,4
23.028821,10.0.0.3,10.0.0.1,5
23.028984,10.0.0.4,10.0.0.1,4
23.029147,10.0.0.3,10.0.0.1,5
23.029658,10.0.0.4,10.0.0.1,4
23.030038,10.0.0.5,10.0.0.1,0
23.030307,10.0.0.5,10.0.0.1,0
23.030527,10.0.0.5,10.0.0.1,0
23.030911,10.0.0.5,10.0.0.1,0
23.031128,10.0.0.5,10.0.0.1,0
23.031376,10.0.0.5,10.0.0.1,0
23.031647,10.0.0.5,10.0.0.1,0
23.031845,10.0.0.5,10.0.0.1,0
23.032122,10.0.0.5,10.0.0.1,0
23.032378,10.0.0.5,10.0.0.1,0
23.032627,10.0.0.5,10.0.0.1,0
23.032874,10.0.0.5,10.0.0.1,0
23.033121,10.0.0.5,10.0.0.1,0
23.033618,10.0.0.5,10.0.0.1,0
23.033881,10.0.0.5,10.0.0.1,0
23.034151,10.0.0.5,10.0.0.1,0
23.034411,10.0.0.5,10.0.0.1,0
23.034665,10.0.0.5,10.0.0.1,0
23.034916,10.0.0.5,10.0.0.1,0
23.035164,10.0.0.5,10.0.0.1,0
23.035428,10.0.0.5,10.0.0.1,0
23.035680,10.0.0.5,10.0.0.1,0
23.035953,10.0.0.5,10.0.0.1,0
23.036217,10.0.0.5,10.0.0.1,0
23.036481,10.0.0.5,10.0.0.1,0
23.036734,10.0.0.5,10.0.0.1,0
23.036989,10.0.0.5,10.0.0.1,0
23.037249,10.0.0.5,10.0.0.1,0
23.037997,10.0.0.5,10.0.0.1,0
23.038280,10.0.0.5,10.0.0.1,0
23.038546,10.0.0.5,10.0.0.1,0
23.038811,10.0.0.5,10.0.0.1,0
23.039073,10.0.0.5,10.0.0.1,0
23.039328,10.0.0.5,10.0.0.1,0
23.039593,10.0.0.5,10.0.0.1,0
23.039851,10.0.0.5,10.0.0.1,0
23.040109,10.0.0.5,10.0.0.1,0
23.040403,10.0.0.5,10.0.0.1,0
23.040809,10.0.0.5,10.0.0.1,0
23.041072,10.0.0.5,10.0.0.1,0
23.045572,10.0.0.5,10.0.0.1,0
23.045785,10.0.0.5,10.0.0.1,0
23.045984,10.0.0.5,10.0.0.1,0
23.046197,10.0.0.5,10.0.0.1,0
23.046397,10.0.0.5,10.0.0.1,0
23.046656,10.0.0.5,10.0.0.1,0
23.046856,10.0.0.5,10.0.0.1,0
23.047111,10.0.0.5,10.0.0.1,0
23.047383,10.0.0.5,10.0.0.1,0
23.047639,10.0.0.5,10.0.0.1,0
23.047887,10.0.0.5,10.0.0.1,0
23.048144,10.0.0.5,10.0.0.1,0
23.048394,10.0.0.5,10.0.0.1,0
23.048645,10.0.0.5,10.0.0.1,0
23.048846,10.0.0.5,10.0.0.1,0
23.049107,10.0.0.5,10.0.0.1,0
23.051553,10.0.0.5,10.0.0.1,0
23.051770,10.0.0.3,10.0.0.1,5
23.052008,10.0.0.4,10.0.0.1,4
23.052194,10.0.0.3,10.0.0.1,5
23.052351,10.0.0.4,10.0.0.1,4
23.052505,10.0.0.4,10.0.0.1,4
23.052660,10.0.0.3,10.0.0.1,5
23.057915,10.0.0.5,10.0.0.1,0
23.058129,10.0.0.5,10.0.0.1,0
23.058340,10.0.0.5,10.0.0.1,0
23.058543,10.0.0.5,10.0.0.1,0
23.058746,10.0.0.5,10.0.0.1,0
23.058949,10.0.0.5,10.0.0.1,0
23.059187,10.0.0.5,10.0.0.1,0
23.059432,10.0.0.5,10.0.0.1,0
23.059635,10.0.0.5,10.0.0.1,0
23.059896,10.0.0.5,10.0.0.1,0
23.060156,10.0.0.5,10.0.0.1,0
23.060411,10.0.0.5,10.0.0.1,0
23.060665,10.0.0.5,10.0.0.1,0
23.060919,10.0.0.5,10.0.0.1,0
23.061184,10.0.0.5,10.0.0.1,0
23.061778,10.0.0.5,10.0.0.1,0
23.062035,10.0.0.5,10.0.0.1,0
23.062309,10.0.0.5,10.0.0.1,0
23.062566,10.0.0.5,10.0.0.1,0
23.062825,10.0.0.5,10.0.0.1,0
23.063197,10.0.0.5,10.0.0.1,0
23.063496,10.0.0.5,10.0.0.1,0
23.063758,10.0.0.5,10.0.0.1,0
23.064013,10.0.0.5,10.0.0.1,0
23.064291,10.0.0.5,10.0.0.1,0
23.064581,10.0.0.5,10.0.0.1,0
23.064849,10.0.0.5,10.0.0.1,0
23.065103,10.0.0.5,10.0.0.1,0
23.066015,10.0.0.5,10.0.0.1,0
23.066282,10.0.0.5,10.0.0.1,0
23.066538,10.0.0.5,10.0.0.1,0
23.066797,10.0.0.5,10.0.0.1,0
23.067055,10.0.0.5,10.0.0.1,0
23.067339,10.0.0.5,10.0.0.1,0
23.067617,10.0.0.5,10.0.0.1,0
23.067880,10.0.0.5,10.0.0.1,0
23.068139,10.0.0.5,10.0.0.1,0
23.068405,10.0.0.5,10.0.0.1,0
23.068662,10.0.0.5,10.0.0.1,0
23.068917,10.0.0.5,10.0.0.1,0
23.069173,10.0.0.5,10.0.0.1,0
23.069908,10.0.0.5,10.0.0.1,0
23.070177,10.0.0.5,10.0.0.1,0
23.070441,10.0.0.5,10.0.0.1,0
23.070705,10.0.0.5,10.0.0.1,0
23.070963,10.0.0.5,10.0.0.1,0
23.071221,10.0.0.5,10.0.0.1,0
23.071485,10.0.0.5,10.0.0.1,0
23.071757,10.0.0.5,10.0.0.1,0
23.072032,10.0.0.5,10.0.0.1,0
23.072305,10.0.0.5,10.0.0.1,0
23.072569,10.0.0.5,10.0.0.1,0
23.072826,10.0.0.5,10.0.0.1,0
23.073082,10.0.0.5,10.0.0.1,0
23.081628,10.0.0.5,10.0.0.1,0
23.081870,10.0.0.5,10.0.0.1,0
23.082101,10.0.0.5,10.0.0.1,0
23.082351,10.0.0.5,10.0.0.1,0
23.082579,10.0.0.5,10.0.0.1,0
23.082786,10.0.0.5,10.0.0.1,0
23.082993,10.0.0.5,10.0.0.1,0
23.083207,10.0.0.5,10.0.0.1,0
23.083414,10.0.0.5,10.0.0.1,0
23.083619,10.0.0.5,10.0.0.1,0
23.083875,10.0.0.5,10.0.0.1,0
23.084156,10.0.0.5,10.0.0.1,0
23.084422,10.0.0.5,10.0.0.1,0
23.084680,10.0.0.5,10.0.0.1,0
23.084956,10.0.0.5,10.0.0.1,0
23.085228,10.0.0.5,10.0.0.1,0
23.085861,10.0.0.5,10.0.0.1,0
23.086029,10.0.0.5,10.0.0.1,0
23.086232,10.0.0.5,10.0.0.1,0
23.086448,10.0.0.5,10.0.0.1,0
23.086614,10.0.0.5,10.0.0.1,0
23.086784,10.0.0.5,10.0.0.1,0
23.086950,10.0.0.5,10.0.0.1,0
23.087115,10.0.0.5,10.0.0.1,0
23.087288,10.0.0.5,10.0.0.1,0
23.087482,10.0.0.5,10.0.0.1,0
23.087652,10.0.0.5,10.0.0.1,0
23.087821,10.0.0.5,10.0.0.1,0
23.087986,10.0.0.5,10.0.0.1,0
23.088157,10.0.0.5,10.0.0.1,0
23.088328,10.0.0.5,10.0.0.1,0
23.088516,10.0.0.5,10.0.0.1,0
23.088681,10.0.0.5,10.0.0.1,0
23.088848,10.0.0.5,10.0.0.1,0
23.089011,10.0.0.5,10.0.0.1,0
23.089184,10.0.0.5,10.0.0.1,0
23.101276,10.0.0.5,10.0.0.1,0
23.101810,10.0.0.5,10.0.0.1,0
23.101990,10.0.0.5,10.0.0.1,0
23.102128,10.0.0.5,10.0.0.1,0
23.102247,10.0.0.5,10.0.0.1,0
23.102360,10.0.0.5,10.0.0.1,0
23.102471,10.0.0.5,10.0.0.1,0
23.102582,10.0.0.5,10.0.0.1,0
23.102693,10.0.0.5,10.0.0.1,0
23.102807,10.0.0.5,10.0.0.1,0
23.102919,10.0.0.5,10.0.0.1,0
23.103038,10.0.0.5,10.0.0.1,0
23.103171,10.0.0.5,10.0.0.1,0
23.103285,10.0.0.5,10.0.0.1,0
23.103449,10.0.0.5,10.0.0.1,0
23.103621,10.0.0.5,10.0.0.1,0
23.103804,10.0.0.5,10.0.0.1,0
23.103985,10.0.0.5,10.0.0.1,0
23.104154,10.0.0.5,10.0.0.1,0
23.104317,10.0.0.5,10.0.0.1,0
23.104488,10.0.0.5,10.0.0.1,0
23.104659,10.0.0.5,10.0.0.1,0
23.104827,10.0.0.5,10.0.0.1,0
23.104998,10.0.0.5,10.0.0.1,0
23.105192,10.0.0.5,10.0.0.1,0
23.108212,10.0.0.5,10.0.0.1,0
23.108329,10.0.0.5,10.0.0.1,0
23.108441,10.0.0.5,10.0.0.1,0
23.108609,10.0.0.5,10.0.0.1,0
23.108771,10.0.0.5,10.0.0.1,0
23.108934,10.0.0.5,10.0.0.1,0
23.109109,10.0.0.5,10.0.0.1,0
23.109272,10.0.0.5,10.0.0.1,0
23.109685,10.0.0.5,10.0.0.1,0
23.109849,10.0.0.5,10.0.0.1,0
23.110031,10.0.0.5,10.0.0.1,0
23.110206,10.0.0.5,10.0.0.1,0
23.110368,10.0.0.5,10.0.0.1,0
23.110537,10.0.0.5,10.0.0.1,0
23.110699,10.0.0.5,10.0.0.1,0
23.110862,10.0.0.5,10.0.0.1,0
23.111040,10.0.0.5,10.0.0.1,0
23.111202,10.0.0.5,10.0.0.1,0
23.111392,10.0.0.5,10.0.0.1,0
23.111557,10.0.0.5,10.0.0.1,0
23.111721,10.0.0.5,10.0.0.1,0
23.111884,10.0.0.5,10.0.0.1,0
23.112062,10.0.0.5,10.0.0.1,0
23.112230,10.0.0.5,10.0.0.1,0
23.112392,10.0.0.5,10.0.0.1,0
23.112555,10.0.0.5,10.0.0.1,0
23.112718,10.0.0.5,10.0.0.1,0
23.112888,10.0.0.5,10.0.0.1,0
23.113056,10.0.0.5,10.0.0.1,0
23.113219,10.0.0.5,10.0.0.1,0
23.116720,10.0.0.5,10.0.0.1,0
23.116932,10.0.0.5,10.0.0.1,0
23.117149,10.0.0.5,10.0.0.1,0
23.117749,10.0.0.5,10.0.0.1,0
23.121834,10.0.0.5,10.0.0.1,0
23.122102,10.0.0.5,10.0.0.1,0
23.122314,10.0.0.5,10.0.0.1,0
23.122527,10.0.0.5,10.0.0.1,0
23.122740,10.0.0.5,10.0.0.1,0
23.122947,10.0.0.5,10.0.0.1,0
23.123210,10.0.0.5,10.0.0.1,0
23.123472,10.0.0.5,10.0.0.1,0
